ligne,station,ordre,correspondance,latitude,longitude
METRO 10 1,Cluny - La Sorbonne,16,"RER B, RER C",48.851050282314304,2.344273345421352
METRO 10 1,Maubert - Mutualité,17,,48.85008987805251,2.3482087741854687
METRO 10 1,Cardinal Lemoine,18,,48.84665685124266,2.3516232550160123
METRO 10 1,Jussieu,19,METRO 7,48.84595066575015,2.355050264434754
METRO 10 1,Gare d'Austerlitz,20,"METRO 5, RER C",48.842436797924776,2.365184811993381
METRO 10 2,Boulogne - Pont de Saint-Cloud,1,,48.84074501612618,2.228536981491632
METRO 10 2,Boulogne - Jean Jaurès,2,,48.842005347289565,2.238887327153073
METRO 10 2,Michel-Ange Molitor,3,METRO 9,48.84524756545478,2.261623492404886
METRO 10 2,Chardon Lagache,4,,48.84520470358118,2.266441541719401
METRO 10 2,Mirabeau,5,,48.84713100819624,2.2727637533161595
METRO 10 2,Javel - André Citroën,6,RER C,48.84615720483247,2.278400386366102
METRO 10 2,Charles Michels,7,,48.8465346367312,2.2859992220590075
METRO 10 2,Avenue Émile Zola,8,,48.84699703133652,2.2950191304763616
METRO 10 2,La Motte-Picquet - Grenelle,9,"METRO 6, METRO 8",48.848741665717824,2.2989309117480614
METRO 10 2,Ségur,10,,48.84706613315245,2.3074022406196404
METRO 10 2,Duroc,11,METRO 13,48.84698910613954,2.3170052357372453
METRO 10 2,Vaneau,12,,48.8488163733696,2.3212578628937472
METRO 10 2,Sèvres - Babylone,13,METRO 12,48.8510317512393,2.3261023128241907
METRO 10 2,Mabillon,14,,48.8530167679172,2.335502051727558
METRO 10 2,Odéon,15,METRO 4,48.85230076309424,2.3397277815930964
METRO 10 2,Cluny - La Sorbonne,16,"RER B, RER C",48.851050282314304,2.344273345421352
METRO 10 2,Maubert - Mutualité,17,,48.85008987805251,2.3482087741854687
METRO 10 2,Cardinal Lemoine,18,,48.84665685124266,2.3516232550160123
METRO 10 2,Jussieu,19,METRO 7,48.84595066575015,2.355050264434754
METRO 10 2,Gare d'Austerlitz,20,"METRO 5, RER C",48.842436797924776,2.365184811993381
METRO 7BIS 1,Louis Blanc,1,METRO 7,48.88094656356074,2.3649934724001813
METRO 7BIS 1,Jaurès,2,"METRO 5, METRO 2",48.883193321300105,2.371933128614294
METRO 7BIS 1,Bolivar,3,,48.880667463456206,2.374495966260425
METRO 7BIS 1,Buttes Chaumont,4,,48.87851411402383,2.3816145119289653
METRO 7BIS 1,Botzaris,5,,48.87949310793359,2.3885668704791967
METRO 7BIS 1,Danube,6,,48.88181610818685,2.394012398359364
METRO 7BIS 1,Pré-Saint-Gervais,7,,48.880271957029535,2.3984681722681724
METRO 7BIS 2,Louis Blanc,7,METRO 7,48.88094656356074,2.3649934724001813
METRO 7BIS 2,Jaurès,6,"METRO 5, METRO 2",48.883193321300105,2.371933128614294
METRO 7BIS 2,Bolivar,5,,48.880667463456206,2.374495966260425
METRO 7BIS 2,Buttes Chaumont,4,,48.87851411402383,2.3816145119289653
METRO 7BIS 2,Botzaris,3,,48.87949310793359,2.3885668704791967
METRO 7BIS 2,Place des Fêtes,2,METRO 11,48.87694984811022,2.3929839648173936
METRO 7BIS 2,Pré-Saint-Gervais,1,,48.880271957029535,2.3984681722681724
METRO 11,Châtelet,1,"METRO 1, METRO 4, METRO 7, METRO 14, RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 11,Hôtel de Ville,2,METRO 1,48.85747798252935,2.3515775629949967
METRO 11,Rambuteau,3,,48.86120499033039,2.353495741491146
METRO 11,Arts et Métiers,4,METRO 3,48.86558647849898,2.356736756794993
METRO 11,République,5,"METRO 3, METRO 5, METRO 8, METRO 9",48.86702678847436,2.364247995104706
METRO 11,Goncourt,6,,48.86995751270301,2.3710948397312004
METRO 11,Belleville,7,METRO 2,48.87184879466127,2.3765936840968225
METRO 11,Pyrenées,8,,48.87388185415816,2.385316215101792
METRO 11,Jourdain,9,,48.87511181695599,2.389415032035528
METRO 11,Place des Fêtes,10,METRO 7BIS,48.87694984811022,2.3929839648173936
METRO 11,Télégraphe,11,,48.87547445667917,2.398867596625601
METRO 11,Porte des Lilas,12,METRO 3BIS,48.87663081498978,2.406999582693831
METRO 11,Mairie des Lilas,13,,48.87976125309794,2.416479643681515
METRO 11,Serge Gainsbourg,14,,48.88131606223431,2.4271855777339173
METRO 11,Romainville–Carnot,15,,48.8831359021221,2.44082220524926
METRO 11,Montreuil – Hôpital,16,,48.87833670193852,2.454714211064978
METRO 11,La Dhuys,17,,48.87799338768989,2.4654717467571627
METRO 11,Coteaux Beauclair,18,,48.88224373133741,2.4673561174182512
METRO 11,Rosny–Bois-Perrier,19,RER E,48.88275159763064,2.4805111480606854
METRO 12,Mairie d'Aubervilliers,1,,48.913710545549606,2.380735606395094
METRO 12,Aimé Césaire,2,,48.90808243782026,2.377741481106109
METRO 12,Front Populaire,3,,48.90656714598029,2.3659203194009595
METRO 12,Porte de la Chapelle,4,,48.89839212567743,2.358375469325785
METRO 12,Marcadet – Poissonniers,5,RER E,48.89143955488239,2.349627158227453
METRO 12,Jules Joffrin,6,,48.89241892294572,2.3447646117383565
METRO 12,Lamarck – Caulaincourt,7,,48.88967407389343,2.338760650528743
METRO 12,Abbesses,8,,48.884594208027806,2.3379497756920697
METRO 12,Pigalle,9,,48.88224953318808,2.3371645394451463
METRO 12,Saint-Georges,10,,48.87817339105656,2.337857510381017
METRO 12,Notre-Dame-de-Lorette,11,,48.876047496005405,2.337495844533765
METRO 12,Trinité – d'Estienne d'Orves,12,,48.87633026495961,2.333108893760544
METRO 12,Saint-Lazare,13,,48.87515128791023,2.324380555428912
METRO 12,Madeleine,14,"METRO 2, METRO 12",48.87023324339993,2.325163546827897
METRO 12,Concorde,15,,48.86628580458389,2.322943412243541
METRO 12,Assemblée Nationale,16,,48.86078696352672,2.3209981919540845
METRO 12,Solférino,17,,48.85849912371638,2.323167611246745
METRO 12,Rue du Bac,18,"METRO 3, METRO 12, METRO 13, RER E",48.85519632481491,2.325815566511529
METRO 12,Sèvres – Babylone,19,"METRO 8, METRO 12, METRO 14",48.8510317512393,2.3261023128241907
METRO 12,Rennes,20,"METRO 1, METRO 8, METRO 12",48.84845784944872,2.3277821284985807
METRO 12,Notre-Dame-des-Champs,21,,48.84494263342596,2.32877802689008
METRO 12,Montparnasse – Bienvenüe,22,,48.842102207208605,2.321278562744628
METRO 12,Falguière,23,,48.84447014129587,2.317852783041332
METRO 12,Pasteur,24,"METRO 10, METRO 12",48.842871275006345,2.3124475130659863
METRO 12,Volontaires,25,,48.84150552236008,2.3079486779742893
METRO 12,Vaugirard,26,,48.839516585402485,2.3011075162423964
METRO 12,Convention,27,"METRO 4, METRO 6, METRO 12, METRO 13",48.837099428223645,2.296231386803389
METRO 12,Porte de Versailles,28,,48.832676871877865,2.288069457597242
METRO 12,Porte de Vanves,29,,48.82779554349536,2.305534669653895
METRO 12,Corentin Celton,30,,48.82708544889644,2.2794116820504207
METRO 12,Mairie d’Issy,31,,48.82430937109403,2.273665557499754
METRO 13 1,Saint-Denis Université,1,,48.94586727214251,2.3646364825042263
METRO 13 1,Basilique de Saint-Denis,2,,48.93805733112318,2.360792492279713
METRO 13 1,Saint-Denis Porte de Paris,3,,48.92981642738063,2.3572920708824574
METRO 13 1,Carrefour Pleyel,4,,48.91900755521728,2.342608014423156
METRO 13 1,Mairie de Saint-Ouen,5,,48.91196489788089,2.3339248904797145
METRO 13 1,Garibaldi,6,,48.90609405024863,2.3318308379624098
METRO 13 1,Porte de Saint-Ouen,7,,48.89767181948477,2.3298303344938858
METRO 13 1,Guy Môquet,8,,48.892206827747096,2.3272198679191285
METRO 13 1,La Fourche,9,,48.88718394686579,2.3257796748068915
METRO 13 1,Place de Clichy,10,METRO 14,48.88399982489613,2.32853013989038
METRO 13 1,Liège,11,,48.87963476065682,2.3270222008895027
METRO 13 1,Saint-Lazare,12,,48.87515128791023,2.324380555428912
METRO 13 1,Miromesnil,13,,48.87376998959543,2.31445603617697
METRO 13 1,Champs-Elysées Clemenceau,14,,48.86760214522151,2.3138941304816147
METRO 13 1,Invalides,15,METRO 2,48.86002845820203,2.3139151192031537
METRO 13 1,Varenne,16,,48.85687137924919,2.315056637317088
METRO 13 1,Saint-François-Xavier,17,"METRO 3, METRO 12, METRO 14, RER E",48.85144170744032,2.314408121472487
METRO 13 1,Duroc,18,METRO 9,48.84698910613954,2.3170052357372453
METRO 13 1,Montparnasse – Bienvenüe,19,METRO 1,48.842102207208605,2.321278562744628
METRO 13 1,Gaîté,20,"METRO 8, RER C",48.838631646237154,2.322491748462238
METRO 13 1,Pernety,21,,48.83422588267789,2.318616414425384
METRO 13 1,Plaisance,22,,48.83182565048563,2.3141223234590225
METRO 13 1,Porte de Vanves,23,METRO 10,48.82779554349536,2.305534669653895
METRO 13 1,Malakoff - Plateau de Vanves,24,"METRO 4, METRO 6, METRO 12",48.822583707737074,2.298464191958535
METRO 13 1,Malakoff – Rue Étienne Dolet,25,,48.81530753120022,2.2970777969729843
METRO 13 1,Châtillon – Montrouge,26,,48.810746486780936,2.3016785554824284
METRO 13 2,Les Courtilles,1,,48.93075700423553,2.284174448270923
METRO 13 2,Les Agnettes,2,,48.92310377966602,2.2862795775297826
METRO 13 2,Gabriel Péri,3,,48.916382309922106,2.294685111702554
METRO 13 2,Mairie de Clichy,4,,48.90323367878661,2.306010915009083
METRO 13 2,Porte de Clichy,5,,48.8946243340091,2.3142338462894254
METRO 13 2,Brochant,6,,48.89058718661181,2.320174757151551
METRO 13 2,La Fourche,7,,48.88718394686579,2.3257796748068915
METRO 13 2,Place de Clichy,8,,48.88399982489613,2.32853013989038
METRO 13 2,Liège,9,,48.87963476065682,2.3270222008895027
METRO 13 2,Saint-Lazare,10,"METRO 14, RER C",48.87515128791023,2.324380555428912
METRO 13 2,Miromesnil,11,,48.87376998959543,2.31445603617697
METRO 13 2,Champs-Elysées Clemenceau,12,,48.86760214522151,2.3138941304816147
METRO 13 2,Invalides,13,METRO 2,48.86002845820203,2.3139151192031537
METRO 13 2,Varenne,14,,48.85687137924919,2.315056637317088
METRO 13 2,Saint-François-Xavier,15,"METRO 3, METRO 12, METRO 14, RER E",48.85144170744032,2.314408121472487
METRO 13 2,Duroc,16,METRO 9,48.84698910613954,2.3170052357372453
METRO 13 2,Montparnasse – Bienvenüe,17,METRO 1,48.842102207208605,2.321278562744628
METRO 13 2,Gaîté,18,"METRO 8, RER C",48.838631646237154,2.322491748462238
METRO 13 2,Pernety,19,,48.83422588267789,2.318616414425384
METRO 13 2,Plaisance,20,,48.83182565048563,2.3141223234590225
METRO 13 2,Porte de Vanves,21,METRO 10,48.82779554349536,2.305534669653895
METRO 13 2,Malakoff - Plateau de Vanves,22,"METRO 4, METRO 6, METRO 12",48.822583707737074,2.298464191958535
METRO 13 2,Malakoff – Rue Étienne Dolet,23,,48.81530753120022,2.2970777969729843
METRO 13 2,Châtillon – Montrouge,24,,48.810746486780936,2.3016785554824284
METRO 14,Saint-Denis–Pleyel,1,"METRO 13, RER D, RER E",48.91746894101899,2.3465446215359846
METRO 14,Mairie de Saint-Ouen,2,METRO 13,48.91196489788089,2.3339248904797145
METRO 14,Saint-Ouen,3,RER C,48.9045663899011,2.3226263683342268
METRO 14,Porte de Clichy,4,"METRO 13, RER C",48.8946243340091,2.3142338462894254
METRO 14,Pont Cardinet,5,,48.88956082831538,2.3151768973047844
METRO 14,Saint-Lazare,6,"METRO 3, METRO 12, METRO 13, METRO 14, RER E",48.87515128791023,2.324380555428912
METRO 14,Madeleine,7,"METRO 8, METRO 12, METRO 14",48.87023324339993,2.325163546827897
METRO 14,Pyramides,8,"METRO 7, METRO 14",48.86590673959417,2.3341895419682497
METRO 14,Châtelet,9,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER A, RER B, RER D",48.85763141070005,2.3480365654004016
METRO 14,Gare de Lyon,10,"METRO 1, METRO 14, RER A, RER D",48.84476017126674,2.373593653262281
METRO 14,Bercy,11,"METRO 6, METRO 14",48.83908128024196,2.383028081146452
METRO 14,Cour Saint-Émilion,12,,48.83333855925167,2.386632402066985
METRO 14,Bibliothèque François Mitterrand,13,RER C,48.82999019989919,2.375747983215603
METRO 14,Olympiades,14,METRO 14,48.82727083601133,2.3680326484142777
METRO 14,Maison Blanche,15,METRO 7,48.82218265855656,2.358551348202204
METRO 14,Hôpital Bicêtre,16,,48.80981003194872,2.349750100298353
METRO 14,Villejuif–Gustave Roussy,17,,48.79305491267365,2.34936523945399
METRO 14,L'Haÿ-les-Roses,18,,48.77531361288962,2.354364943199496
METRO 14,Chevilly-Larue,19,,48.75955015404931,2.366485372253663
METRO 14,Thiais–Orly,20,,48.746978700693774,2.372839696785623
METRO 14,Aéroport d'Orly,21,,48.72955072266279,2.3682641286195816
